4-27-2016,4-29-2016,H:41,L:36,76,13,NE,20,NE,0.73
4-27-2016,4-30-2016,H:47,L:35,66,11,NNE,15,NNE,0.08
4-28-2016,4-28-2016,H:47,L:35,61,7,ENE,10,ENE,0.8
4-28-2016,4-29-2016,H:41,L:34,78,12,NNE,15,NNE,0.81
4-28-2016,4-30-2016,H:43,L:33,69,13,NNE,20,NNE,0.08
4-28-2016,5-1-2016,H:43,L:34,67,6,NE,10,NE,0.12
4-29-2016,4-29-2016,H:40,L:33,81,10,NE,15,NE,0.47
4-29-2016,4-30-2016,H:41,L:33,67,17,NNE,25,NNE,0.12
4-29-2016,5-1-2016,H:42,L:33,68,6,NE,10,NE,0.1
4-29-2016,5-2-2016,H:47,L:32,64,6,NE,10,NE,0.0
4-30-2016,4-30-2016,H:43,L:32,69,17,NNE,25,NNE,0.07
4-30-2016,5-1-2016,H:43,L:33,70,8,NE,10,NE,0.17
4-30-2016,5-2-2016,H:50,L:34,58,6,SE,10,SE,0.0
4-30-2016,5-3-2016,H:59,L:38,52,6,NNW,10,NNW,0.0
5-1-2016,5-1-2016,H:43,L:31,73,8,NNE,10,NNE,0.12
5-1-2016,5-2-2016,H:54,L:35,53,5,SE,10,SE,0.0
5-1-2016,5-3-2016,H:64,L:38,40,7,SW,10,SW,0.0
5-1-2016,5-4-2016,H:71,L:43,37,5,SE,10,SE,0.0
5-2-2016,5-2-2016,H:58,L:38,47,5,SE,10,SE,0.0
5-2-2016,5-3-2016,H:65,L:40,38,8,N,10,N,0.0
5-2-2016,5-4-2016,H:74,L:43,33,6,SE,10,SE,0.0
5-2-2016,5-5-2016,H:80,L:48,31,6,SSE,10,SSE,0.0
5-3-2016,5-3-2016,H:67,L:41,36,9,N,10,N,0.0
5-3-2016,5-4-2016,H:76,L:45,33,6,SE,10,SE,0.0
5-3-2016,5-5-2016,H:81,L:49,31,8,SSE,10,SSE,0.0
5-3-2016,5-6-2016,H:78,L:47,33,14,SE,20,SE,0.02
5-4-2016,5-4-2016,H:75,L:48,33,5,SSE,10,SSE,0.0
5-4-2016,5-5-2016,H:80,L:51,29,7,SE,10,SE,0.0
5-4-2016,5-6-2016,H:79,L:48,33,12,SE,15,SE,0.0
5-4-2016,5-7-2016,H:68,L:45,51,12,NNE,15,NNE,0.19
5-5-2016,5-5-2016,H:81,L:50,28,7,SE,10,SE,0.0
5-5-2016,5-6-2016,H:79,L:49,35,11,ESE,15,ESE,0.0
5-5-2016,5-7-2016,H:57,L:43,78,14,N,20,N,0.69
5-5-2016,5-8-2016,H:62,L:42,52,9,ENE,10,ENE,0.11
5-6-2016,5-6-2016,H:80,L:49,36,14,NE,20,NE,0.0
5-6-2016,5-7-2016,H:62,L:42,64,15,N,20,N,0.26
5-6-2016,5-8-2016,H:63,L:43,48,11,E,15,E,0.11
5-6-2016,5-9-2016,H:69,L:45,46,14,NNW,20,NNW,0.0
5-7-2016,5-7-2016,H:64,L:42,61,15,N,20,N,0.69
5-7-2016,5-8-2016,H:61,L:42,56,8,NE,10,NE,0.15
5-7-2016,5-9-2016,H:69,L:45,47,10,NE,15,NE,0.03
5-7-2016,5-10-2016,H:69,L:39,36,10,NW,15,NW,0.14
5-8-2016,5-8-2016,H:63,L:43,49,10,SSE,15,SSE,0.21
5-8-2016,5-9-2016,H:69,L:45,43,14,NNW,20,NNW,0.0
5-8-2016,5-10-2016,H:64,L:38,36,11,W,15,W,0.05
5-8-2016,5-11-2016,H:67,L:41,41,7,NE,10,NE,0.0
5-9-2016,5-9-2016,H:69,L:46,45,13,NNW,20,NNW,0.0
5-9-2016,5-10-2016,H:63,L:39,46,13,S,20,S,0.41
5-9-2016,5-11-2016,H:63,L:39,47,5,NE,10,NE,0.0
5-9-2016,5-12-2016,H:74,L:47,30,8,ESE,10,ESE,0.0
5-10-2016,5-10-2016,H:66,L:40,40,18,WSW,25,WSW,0.02
5-10-2016,5-11-2016,H:63,L:39,46,9,N,10,N,0.0
5-10-2016,5-12-2016,H:72,L:46,34,6,ESE,10,ESE,0.0
5-10-2016,5-13-2016,H:75,L:44,28,9,NW,10,NW,0.0
5-11-2016,5-11-2016,H:62,L:40,55,7,NE,10,NE,0.0
5-11-2016,5-12-2016,H:72,L:46,31,6,SE,10,SE,0.0
5-11-2016,5-13-2016,H:76,L:43,26,8,NE,10,NE,0.0
5-11-2016,5-14-2016,H:73,L:45,51,11,NE,15,NE,0.0
5-12-2016,5-12-2016,H:72,L:48,35,7,ESE,10,ESE,0.0
5-12-2016,5-13-2016,H:76,L:44,27,8,ENE,10,ENE,0.0
5-12-2016,5-14-2016,H:69,L:44,55,11,NE,15,NE,0.08
5-12-2016,5-15-2016,H:68,L:48,49,6,NNE,10,NNE,0.09
5-13-2016,5-13-2016,H:75,L:44,30,11,E,15,E,0.0
5-13-2016,5-14-2016,H:65,L:43,58,11,NNE,15,NNE,0.03
5-13-2016,5-15-2016,H:67,L:47,55,7,ENE,10,ENE,0.22
5-13-2016,5-16-2016,H:57,L:42,68,12,NNE,15,NNE,0.68
5-14-2016,5-14-2016,H:64,L:42,58,10,NNE,15,NNE,0.02
5-14-2016,5-15-2016,H:66,L:47,55,6,NE,10,NE,0.29
5-14-2016,5-16-2016,H:53,L:42,76,13,NE,20,NE,0.67
5-14-2016,5-17-2016,H:50,L:39,70,6,E,10,E,0.07
5-15-2016,5-15-2016,H:63,L:45,59,6,NE,10,NE,0.19
5-15-2016,5-16-2016,H:53,L:40,76,14,NE,20,NE,0.97
5-15-2016,5-17-2016,H:50,L:40,74,8,ENE,10,ENE,0.12
5-15-2016,5-18-2016,H:62,L:44,58,8,E,10,E,0.0
5-16-2016,5-16-2016,H:48,L:38,87,13,NNE,20,NNE,0.83
5-16-2016,5-17-2016,H:50,L:38,73,7,ENE,10,ENE,0.12
5-16-2016,5-18-2016,H:62,L:43,58,6,E,10,E,0.0
5-16-2016,5-19-2016,H:69,L:46,45,7,ESE,10,ESE,0.0
5-17-2016,5-17-2016,H:50,L:40,75,7,ENE,10,ENE,0.04
5-17-2016,5-18-2016,H:64,L:43,59,6,NE,10,NE,0.0
5-17-2016,5-19-2016,H:71,L:46,44,6,ESE,10,ESE,0.0
5-17-2016,5-20-2016,H:77,L:51,43,5,ESE,10,ESE,0.0
5-18-2016,5-18-2016,H:65,L:44,56,4,ENE,5,ENE,0.0
5-18-2016,5-19-2016,H:73,L:47,41,6,SE,10,SE,0.0
5-18-2016,5-20-2016,H:78,L:51,37,7,SE,10,SE,0.0
5-18-2016,5-21-2016,H:79,L:51,42,12,NE,15,NE,0.0
5-19-2016,5-19-2016,H:73,L:47,40,7,SE,10,SE,0.0
5-19-2016,5-20-2016,H:79,L:50,36,7,SE,10,SE,0.0
5-19-2016,5-21-2016,H:82,L:50,36,15,SE,20,SE,0.0
5-19-2016,5-22-2016,H:73,L:43,31,18,NW,25,NW,0.0
5-20-2016,5-20-2016,H:77,L:51,38,8,SE,10,SE,0.0
5-20-2016,5-21-2016,H:83,L:49,35,16,SE,20,SE,0.0
5-20-2016,5-22-2016,H:71,L:43,34,16,NW,20,NW,0.0
5-20-2016,5-23-2016,H:71,L:44,26,7,E,10,E,0.0
5-21-2016,5-21-2016,H:83,L:50,38,19,SE,25,SE,0.0
5-21-2016,5-22-2016,H:72,L:44,37,14,N,20,N,0.0
5-21-2016,5-23-2016,H:70,L:44,29,9,ESE,10,ESE,0.0
5-21-2016,5-24-2016,H:73,L:45,34,7,NE,10,NE,0.0
5-22-2016,5-22-2016,H:74,L:45,41,14,NNE,20,NNE,0.0
5-22-2016,5-23-2016,H:68,L:44,36,8,SE,10,SE,0.0
5-22-2016,5-24-2016,H:74,L:46,36,7,NE,10,NE,0.0
5-22-2016,5-25-2016,H:74,L:45,25,8,S,10,S,0.0
5-23-2016,5-23-2016,H:64,L:44,45,7,E,10,E,0.05
5-23-2016,5-24-2016,H:73,L:46,47,8,ENE,10,ENE,0.0
5-23-2016,5-25-2016,H:74,L:46,26,8,SSW,10,SSW,0.0
5-23-2016,5-26-2016,H:68,L:46,36,8,NE,10,NE,0.22
5-24-2016,5-24-2016,H:72,L:46,51,8,E,10,E,0.25
5-24-2016,5-25-2016,H:75,L:46,26,7,SW,10,SW,0.0
5-24-2016,5-26-2016,H:67,L:47,44,8,NNE,10,NNE,0.45
5-24-2016,5-27-2016,H:65,L:43,57,7,NNW,10,NNW,0.18
5-25-2016,5-25-2016,H:75,L:47,26,8,SW,10,SW,0.0
5-25-2016,5-26-2016,H:66,L:48,46,9,ENE,10,ENE,0.31
5-25-2016,5-27-2016,H:63,L:45,60,11,N,15,N,0.15
5-25-2016,5-28-2016,H:73,L:47,44,4,ENE,5,ENE,0.0
5-26-2016,5-26-2016,H:62,L:47,54,9,N,10,N,0.57
5-26-2016,5-27-2016,H:63,L:46,58,14,N,20,N,0.15
5-26-2016,5-28-2016,H:72,L:47,44,5,SSE,10,SSE,0.03
5-26-2016,5-29-2016,H:74,L:48,43,7,E,10,E,0.0
5-27-2016,5-27-2016,H:61,L:45,62,9,NNE,10,NNE,0.14
5-27-2016,5-28-2016,H:71,L:48,45,5,SSE,10,SSE,0.0
5-27-2016,5-29-2016,H:75,L:50,41,7,ENE,10,ENE,0.0
5-27-2016,5-30-2016,H:75,L:50,43,6,NNE,10,NNE,0.02
5-28-2016,5-28-2016,H:71,L:48,43,6,SSE,10,SSE,0.02
5-28-2016,5-29-2016,H:74,L:50,40,7,E,10,E,0.0
5-28-2016,5-30-2016,H:78,L:50,36,6,N,10,N,0.0
5-28-2016,5-31-2016,H:65,L:44,60,8,ENE,10,ENE,0.09
5-29-2016,5-29-2016,H:74,L:50,38,6,ENE,10,ENE,0.0
5-29-2016,5-30-2016,H:75,L:48,38,7,NNE,10,NNE,0.0
5-29-2016,5-31-2016,H:64,L:45,60,7,ENE,10,ENE,0.07
5-29-2016,6-1-2016,H:68,L:46,51,7,E,10,E,0.0
5-30-2016,5-30-2016,H:75,L:48,36,7,N,10,N,0.0
5-30-2016,5-31-2016,H:65,L:48,60,7,ENE,10,ENE,0.17
5-30-2016,6-1-2016,H:70,L:49,53,6,E,10,E,0.03
5-30-2016,6-2-2016,H:80,L:53,33,5,ENE,10,ENE,0.0
5-31-2016,5-31-2016,H:63,L:47,63,7,ENE,10,ENE,0.21
5-31-2016,6-1-2016,H:70,L:49,58,6,E,10,E,0.0
5-31-2016,6-2-2016,H:82,L:55,31,5,ENE,10,ENE,0.0
5-31-2016,6-3-2016,H:86,L:52,25,8,N,10,N,0.0
6-1-2016,6-1-2016,H:70,L:48,58,6,E,10,E,0.02
6-1-2016,6-2-2016,H:82,L:56,32,6,E,10,E,0.0
6-1-2016,6-3-2016,H:85,L:54,25,9,NNW,10,NNW,0.0
6-1-2016,6-4-2016,H:79,L:50,41,7,NE,10,NE,0.0
6-2-2016,6-2-2016,H:83,L:56,31,6,ENE,10,ENE,0.0
6-2-2016,6-3-2016,H:85,L:56,25,9,NW,10,NW,0.0
6-2-2016,6-4-2016,H:79,L:52,45,6,NE,10,NE,0.0
6-2-2016,6-5-2016,H:81,L:53,41,8,NE,10,NE,0.0
6-3-2016,6-3-2016,H:81,L:54,29,8,NNE,10,NNE,0.0
6-3-2016,6-4-2016,H:78,L:53,37,6,NE,10,NE,0.0
6-3-2016,6-5-2016,H:82,L:56,38,6,ENE,10,ENE,0.0
6-3-2016,6-6-2016,H:84,L:57,35,5,NE,10,NE,0.0
6-4-2016,6-4-2016,H:78,L:53,41,6,NE,10,NE,0.0
6-4-2016,6-5-2016,H:81,L:57,40,6,NNE,10,NNE,0.0
6-4-2016,6-6-2016,H:81,L:56,40,6,NE,10,NE,0.02
6-4-2016,6-7-2016,H:83,L:58,47,7,E,10,E,0.0
6-5-2016,6-5-2016,H:81,L:56,39,6,NE,10,NE,0.0
6-5-2016,6-6-2016,H:80,L:55,41,9,NNE,10,NNE,0.0
6-5-2016,6-7-2016,H:83,L:57,46,6,ENE,10,ENE,0.0
6-5-2016,6-8-2016,H:87,L:61,29,7,NE,10,NE,0.0
6-6-2016,6-6-2016,H:82,L:55,39,8,ENE,10,ENE,0.0
6-6-2016,6-7-2016,H:84,L:57,46,5,ENE,10,ENE,0.0
6-6-2016,6-8-2016,H:87,L:60,31,5,NNE,10,NNE,0.0
6-6-2016,6-9-2016,H:90,L:61,27,5,NE,10,NE,0.0
6-7-2016,6-7-2016,H:85,L:57,46,8,NE,10,NE,0.0
6-7-2016,6-8-2016,H:85,L:59,30,7,NE,10,NE,0.0
6-7-2016,6-9-2016,H:89,L:61,29,5,NE,10,NE,0.0
6-7-2016,6-10-2016,H:91,L:62,25,9,E,10,E,0.0
6-8-2016,6-8-2016,H:85,L:60,34,8,NNW,10,NNW,0.01
6-8-2016,6-9-2016,H:90,L:61,30,6,NNE,10,NNE,0.0
6-8-2016,6-10-2016,H:94,L:63,23,7,E,10,E,0.0
6-8-2016,6-11-2016,H:92,L:62,25,8,SE,10,SE,0.0
6-9-2016,6-9-2016,H:90,L:61,30,6,ESE,10,ESE,0.0
6-9-2016,6-10-2016,H:94,L:61,24,9,SE,10,SE,0.0
6-9-2016,6-11-2016,H:94,L:63,24,13,SE,20,SE,0.0
6-9-2016,6-12-2016,H:84,L:58,34,9,NNW,10,NNW,0.0
6-10-2016,6-10-2016,H:92,L:62,24,7,E,10,E,0.0
6-10-2016,6-11-2016,H:91,L:62,27,13,SE,20,SE,0.0
6-10-2016,6-12-2016,H:84,L:58,39,6,E,10,E,0.04
6-10-2016,6-13-2016,H:83,L:55,39,8,ESE,10,ESE,0.04
6-11-2016,6-11-2016,H:92,L:63,28,10,ESE,15,ESE,0.0
6-11-2016,6-12-2016,H:82,L:57,43,6,ESE,10,ESE,0.05
6-11-2016,6-13-2016,H:81,L:56,41,6,E,10,E,0.17
6-11-2016,6-14-2016,H:78,L:55,37,12,WNW,15,WNW,0.05
6-12-2016,6-12-2016,H:84,L:57,39,8,E,10,E,0.21
6-12-2016,6-13-2016,H:77,L:54,48,10,N,15,N,1.07
6-12-2016,6-14-2016,H:82,L:55,28,10,WNW,15,WNW,0.0
6-12-2016,6-15-2016,H:91,L:59,22,8,E,10,E,0.0
6-13-2016,6-13-2016,H:79,L:53,50,10,ENE,15,ENE,0.26
6-13-2016,6-14-2016,H:84,L:56,26,11,W,15,W,0.0
6-13-2016,6-15-2016,H:91,L:57,22,9,ESE,10,ESE,0.0
6-13-2016,6-16-2016,H:94,L:60,17,9,SE,10,SE,0.0
6-14-2016,6-14-2016,H:83,L:56,28,9,W,10,W,0.0
6-14-2016,6-15-2016,H:91,L:57,23,10,SE,15,SE,0.0
6-14-2016,6-16-2016,H:93,L:60,17,7,ESE,10,ESE,0.0
6-14-2016,6-17-2016,H:94,L:60,16,5,NE,10,NE,0.0
6-15-2016,6-15-2016,H:92,L:59,22,7,E,10,E,0.0
6-15-2016,6-16-2016,H:92,L:60,17,8,E,10,E,0.0
6-15-2016,6-17-2016,H:94,L:59,16,6,E,10,E,0.0
6-15-2016,6-18-2016,H:95,L:62,17,11,SE,15,SE,0.0
6-16-2016,6-16-2016,H:91,L:59,17,8,ENE,10,ENE,0.0
6-16-2016,6-17-2016,H:91,L:58,21,6,NE,10,NE,0.0
6-16-2016,6-18-2016,H:96,L:62,22,8,ESE,10,ESE,0.0
6-16-2016,6-19-2016,H:96,L:64,20,6,ENE,10,ENE,0.0
6-18-2016,6-18-2016,H:95,L:61,29,11,ESE,15,ESE,0.0
6-18-2016,6-19-2016,H:97,L:63,22,5,E,10,E,0.0
6-18-2016,6-20-2016,H:84,L:59,51,7,NE,10,NE,0.0
6-18-2016,6-21-2016,H:93,L:67,40,7,E,10,E,0.0
6-19-2016,6-19-2016,H:98,L:62,25,6,ENE,10,ENE,0.0
6-19-2016,6-20-2016,H:86,L:61,54,8,NE,10,NE,0.0
6-19-2016,6-21-2016,H:99,L:67,29,8,ENE,10,ENE,0.0
6-19-2016,6-22-2016,H:93,L:63,22,9,E,10,E,0.0
6-20-2016,6-20-2016,H:84,L:60,58,7,ENE,10,ENE,0.0
6-20-2016,6-21-2016,H:98,L:65,32,5,E,10,E,0.0
6-20-2016,6-22-2016,H:90,L:62,28,9,ESE,10,ESE,0.0
6-20-2016,6-23-2016,H:91,L:63,33,6,E,10,E,0.0
6-21-2016,6-21-2016,H:97,L:64,33,8,SE,10,SE,0.0
6-21-2016,6-22-2016,H:85,L:62,36,11,ESE,15,ESE,0.0
6-21-2016,6-23-2016,H:91,L:63,32,7,NE,10,NE,0.0
6-21-2016,6-24-2016,H:91,L:62,24,6,NW,10,NW,0.03
6-22-2016,6-22-2016,H:84,L:61,36,9,ESE,10,ESE,0.0
6-22-2016,6-23-2016,H:90,L:61,37,7,NNE,10,NNE,0.0
6-22-2016,6-24-2016,H:93,L:61,27,7,NW,10,NW,0.0
6-22-2016,6-25-2016,H:90,L:56,22,11,SE,15,SE,0.0
6-23-2016,6-23-2016,H:90,L:61,35,12,NNE,15,NNE,0.0
6-23-2016,6-24-2016,H:93,L:61,30,11,SW,15,SW,0.0
6-23-2016,6-25-2016,H:87,L:57,26,11,SE,15,SE,0.0
6-23-2016,6-26-2016,H:91,L:60,27,8,ENE,10,ENE,0.0
6-24-2016,6-24-2016,H:91,L:63,30,8,WNW,10,WNW,0.0
6-24-2016,6-25-2016,H:84,L:56,32,12,SE,15,SE,0.0
6-24-2016,6-26-2016,H:89,L:60,32,6,ENE,10,ENE,0.0
6-24-2016,6-27-2016,H:91,L:60,27,8,ENE,10,ENE,0.0
6-25-2016,6-25-2016,H:85,L:57,31,10,SE,15,SE,0.0
6-25-2016,6-26-2016,H:88,L:59,37,6,ENE,10,ENE,0.0
6-25-2016,6-27-2016,H:88,L:59,33,8,ENE,10,ENE,0.0
6-25-2016,6-28-2016,H:90,L:65,39,7,ESE,10,ESE,0.0
6-26-2016,6-26-2016,H:88,L:58,39,6,ENE,10,ENE,0.0
6-26-2016,6-27-2016,H:88,L:59,36,12,NE,15,NE,0.0
6-26-2016,6-28-2016,H:91,L:63,48,9,ESE,10,ESE,0.0
6-26-2016,6-29-2016,H:87,L:61,37,7,NE,10,NE,0.02
6-27-2016,6-27-2016,H:91,L:58,29,10,NE,15,NE,0.0
6-27-2016,6-28-2016,H:88,L:61,50,7,ENE,10,ENE,0.0
6-27-2016,6-29-2016,H:87,L:60,40,9,NE,10,NE,0.04
6-27-2016,6-30-2016,H:80,L:58,66,7,NE,10,NE,0.46
6-28-2016,6-28-2016,H:91,L:61,43,9,E,10,E,0.0
6-28-2016,6-29-2016,H:85,L:61,37,12,NNE,15,NNE,0.19
6-28-2016,6-30-2016,H:75,L:56,59,9,NE,10,NE,0.6
6-28-2016,7-1-2016,H:79,L:60,70,7,SE,10,SE,0.14
6-29-2016,6-29-2016,H:90,L:61,31,16,N,20,N,0.02
6-29-2016,6-30-2016,H:76,L:57,62,7,NE,10,NE,0.74
6-29-2016,7-1-2016,H:81,L:60,69,6,ENE,10,ENE,0.2
6-29-2016,7-2-2016,H:82,L:60,62,6,N,10,N,0.0
6-30-2016,6-30-2016,H:79,L:57,52,9,NNE,10,NNE,0.24
6-30-2016,7-1-2016,H:76,L:57,72,7,NNE,10,NNE,0.35
6-30-2016,7-2-2016,H:81,L:58,60,5,ENE,10,ENE,0.19
6-30-2016,7-3-2016,H:87,L:61,42,7,NNW,10,NNW,0.0
7-1-2016,7-1-2016,H:76,L:58,68,8,E,10,E,0.38
7-1-2016,7-2-2016,H:78,L:57,61,9,N,10,N,0.09
7-1-2016,7-3-2016,H:87,L:61,40,9,NNW,10,NNW,0.0
7-1-2016,7-4-2016,H:87,L:61,35,9,WNW,10,WNW,0.0
7-2-2016,7-2-2016,H:77,L:58,56,8,WNW,10,WNW,0.06
7-2-2016,7-3-2016,H:88,L:62,40,7,SSW,10,SSW,0.0
7-2-2016,7-4-2016,H:91,L:61,31,7,W,10,W,0.0
7-2-2016,7-5-2016,H:90,L:61,31,7,W,10,W,0.0
7-3-2016,7-3-2016,H:87,L:63,40,6,NW,10,NW,0.0
7-3-2016,7-4-2016,H:90,L:63,29,8,SW,10,SW,0.0
7-3-2016,7-5-2016,H:89,L:61,29,8,W,10,W,0.0
7-3-2016,7-6-2016,H:92,L:62,26,8,W,10,W,0.0
7-4-2016,7-4-2016,H:91,L:63,27,8,WSW,10,WSW,0.0
7-4-2016,7-5-2016,H:91,L:59,29,11,WSW,15,WSW,0.0
7-4-2016,7-6-2016,H:93,L:60,22,10,W,15,W,0.0
7-4-2016,7-7-2016,H:84,L:57,30,10,NNW,15,NNW,0.0
7-5-2016,7-5-2016,H:91,L:58,29,9,WNW,10,WNW,0.0
7-5-2016,7-6-2016,H:93,L:60,23,12,WSW,15,WSW,0.0
7-5-2016,7-7-2016,H:89,L:57,21,11,WNW,15,WNW,0.0
7-5-2016,7-8-2016,H:89,L:59,30,5,ESE,10,ESE,0.0
7-6-2016,7-6-2016,H:93,L:58,22,12,W,15,W,0.0
7-6-2016,7-7-2016,H:90,L:58,21,11,WNW,15,WNW,0.0
7-6-2016,7-8-2016,H:90,L:60,33,6,SSE,10,SSE,0.0
7-6-2016,7-9-2016,H:92,L:61,25,7,S,10,S,0.0
7-7-2016,7-7-2016,H:90,L:59,21,9,NNW,10,NNW,0.0
7-7-2016,7-8-2016,H:91,L:61,30,7,SE,10,SE,0.0
7-7-2016,7-9-2016,H:94,L:61,21,6,SSW,10,SSW,0.0
7-7-2016,7-10-2016,H:93,L:60,21,11,SSW,15,SSW,0.0
7-8-2016,7-8-2016,H:90,L:60,33,9,NE,10,NE,0.0
7-8-2016,7-9-2016,H:95,L:62,21,5,SW,10,SW,0.0
7-8-2016,7-10-2016,H:95,L:61,19,9,SSW,10,SSW,0.0
7-8-2016,7-11-2016,H:89,L:54,19,15,SW,20,SW,0.0
7-9-2016,7-9-2016,H:96,L:63,20,6,SW,10,SW,0.0
7-9-2016,7-10-2016,H:96,L:62,21,11,S,15,S,0.0
7-9-2016,7-11-2016,H:89,L:56,22,12,SSW,15,SSW,0.0
7-9-2016,7-12-2016,H:89,L:57,23,9,ENE,10,ENE,0.0
7-10-2016,7-10-2016,H:96,L:62,19,9,SW,10,SW,0.0
7-10-2016,7-11-2016,H:88,L:56,21,16,WSW,20,WSW,0.0
7-10-2016,7-12-2016,H:89,L:59,23,7,E,10,E,0.0
7-10-2016,7-13-2016,H:93,L:59,18,8,N,10,N,0.0
7-11-2016,7-11-2016,H:89,L:55,22,17,SW,25,SW,0.0
7-11-2016,7-12-2016,H:91,L:59,21,8,E,10,E,0.0
7-11-2016,7-13-2016,H:94,L:59,16,7,NNW,10,NNW,0.0
7-11-2016,7-14-2016,H:91,L:58,23,8,NE,10,NE,0.0
7-12-2016,7-12-2016,H:91,L:58,28,7,E,10,E,0.0
7-12-2016,7-13-2016,H:94,L:59,16,8,SE,10,SE,0.0
7-12-2016,7-14-2016,H:88,L:58,29,6,NE,10,NE,0.0
7-12-2016,7-15-2016,H:88,L:59,34,7,ENE,10,ENE,0.0
7-13-2016,7-13-2016,H:93,L:59,17,8,SE,10,SE,0.0
7-13-2016,7-14-2016,H:87,L:57,33,7,NE,10,NE,0.0
7-13-2016,7-15-2016,H:87,L:60,46,8,NE,10,NE,0.0
7-13-2016,7-16-2016,H:93,L:61,28,5,NE,10,NE,0.0
7-14-2016,7-14-2016,H:86,L:57,32,8,ENE,10,ENE,0.0
7-14-2016,7-15-2016,H:91,L:60,26,9,NE,10,NE,0.0
7-14-2016,7-16-2016,H:95,L:63,29,8,E,10,E,0.0
7-14-2016,7-17-2016,H:96,L:62,22,8,ENE,10,ENE,0.0
7-15-2016,7-15-2016,H:91,L:60,23,10,NNE,15,NNE,0.0
7-15-2016,7-16-2016,H:95,L:63,36,6,NE,10,NE,0.0
7-15-2016,7-17-2016,H:94,L:63,25,8,NE,10,NE,0.0
7-15-2016,7-18-2016,H:92,L:64,36,11,ESE,15,ESE,0.0
7-16-2016,7-16-2016,H:95,L:62,30,10,NNE,15,NNE,0.0
7-16-2016,7-17-2016,H:93,L:62,25,7,NE,10,NE,0.0
7-16-2016,7-18-2016,H:88,L:63,39,10,ESE,15,ESE,0.0
7-16-2016,7-19-2016,H:93,L:65,37,6,ENE,10,ENE,0.0
7-17-2016,7-17-2016,H:91,L:60,31,6,ESE,10,ESE,0.0
7-17-2016,7-18-2016,H:87,L:61,46,13,SSE,20,SSE,0.0
7-17-2016,7-19-2016,H:93,L:65,32,8,NW,10,NW,0.0
7-17-2016,7-20-2016,H:94,L:66,30,7,E,10,E,0.0
7-18-2016,7-18-2016,H:88,L:62,44,9,N,10,N,0.0
7-18-2016,7-19-2016,H:88,L:64,38,15,NW,20,NW,0.0
7-18-2016,7-20-2016,H:92,L:68,32,7,NNW,10,NNW,0.0
7-18-2016,7-21-2016,H:94,L:67,27,7,NNE,10,NNE,0.0
7-19-2016,7-19-2016,H:90,L:64,42,13,E,20,E,0.08
7-19-2016,7-20-2016,H:91,L:65,34,11,SE,15,SE,0.0
7-19-2016,7-21-2016,H:93,L:67,31,7,N,10,N,0.0
7-19-2016,7-22-2016,H:93,L:66,32,8,NW,10,NW,0.0
7-20-2016,7-20-2016,H:93,L:66,31,10,NNE,15,NNE,0.05
7-20-2016,7-21-2016,H:93,L:65,30,7,NNE,10,NNE,0.0
7-20-2016,7-22-2016,H:91,L:68,33,8,NW,10,NW,0.0
7-20-2016,7-23-2016,H:91,L:62,29,8,NE,10,NE,0.0
7-21-2016,7-21-2016,H:93,L:64,34,8,NNE,10,NNE,0.0
7-21-2016,7-22-2016,H:92,L:66,39,7,SSE,10,SSE,0.0
7-21-2016,7-23-2016,H:94,L:62,29,8,N,10,N,0.0
7-21-2016,7-24-2016,H:89,L:60,41,9,E,10,E,0.01
7-22-2016,7-22-2016,H:93,L:65,35,8,NNE,10,NNE,0.0
7-22-2016,7-23-2016,H:95,L:62,32,6,ESE,10,ESE,0.03
7-22-2016,7-24-2016,H:88,L:60,41,6,NE,10,NE,0.01
7-22-2016,7-25-2016,H:91,L:63,43,8,ESE,10,ESE,0.0
7-23-2016,7-23-2016,H:95,L:62,29,11,S,15,S,0.0
7-23-2016,7-24-2016,H:89,L:60,43,8,ENE,10,ENE,0.06
7-23-2016,7-25-2016,H:92,L:64,41,6,E,10,E,0.0
7-23-2016,7-26-2016,H:92,L:62,36,9,NNE,10,NNE,0.0
7-24-2016,7-24-2016,H:88,L:59,42,7,NE,10,NE,0.08
7-24-2016,7-25-2016,H:92,L:65,47,5,ENE,10,ENE,0.0
7-24-2016,7-26-2016,H:94,L:63,28,9,NE,10,NE,0.0
7-24-2016,7-27-2016,H:95,L:62,23,9,ENE,10,ENE,0.0
7-25-2016,7-25-2016,H:93,L:63,46,7,E,10,E,0.0
7-25-2016,7-26-2016,H:95,L:62,30,8,ENE,10,ENE,0.0
7-25-2016,7-27-2016,H:91,L:62,32,8,NE,10,NE,0.0
7-25-2016,7-28-2016,H:87,L:60,40,5,NE,10,NE,0.0
7-26-2016,7-26-2016,H:94,L:61,32,11,E,15,E,0.0
7-26-2016,7-27-2016,H:93,L:59,34,7,ENE,10,ENE,0.0
7-26-2016,7-28-2016,H:87,L:59,47,8,NE,10,NE,0.07
7-26-2016,7-29-2016,H:87,L:59,42,6,NNE,10,NNE,0.0
7-27-2016,7-27-2016,H:92,L:60,33,8,E,10,E,0.0
7-27-2016,7-28-2016,H:89,L:58,46,7,NE,10,NE,0.03
7-27-2016,7-29-2016,H:86,L:60,56,6,ENE,10,ENE,0.0
7-27-2016,7-30-2016,H:93,L:62,32,7,NNE,10,NNE,0.04
7-28-2016,7-28-2016,H:90,L:59,44,9,NE,10,NE,0.07
7-28-2016,7-29-2016,H:85,L:58,55,5,E,10,E,0.0
